"v1";"v2";"asso"
"Rhaphoneis";"Trigonium";0,192948125258814
"Rhaphoneis";"Helicotheca";0,103078870938636
"Rhaphoneis";"Dictyocha";0,124739176644247
"Rhaphoneis";"Porosira";0,136713108358304
"Rhaphoneis";"Katodinium";0,215213178075665
"Rhaphoneis";"Torodinium";0,142404633472798
"Rhaphoneis";"Ciliophora.x";0,39071649563648
"Rhaphoneis";"Amphidinium";0,11450798706741
"Rhaphoneis";"Pennées";0,0732853751139009
"Rhaphoneis";"Cryptophyceae.x";0,453304309934842
"Rhaphoneis";"Chlorophyceae";0,0760813766140746
"Rhaphoneis";"Brockmanniella";0,19422628437012
"Rhaphoneis";"Karlodinium";0,164399480065543
"Rhaphoneis";"Delphineis";0,416766566530914
"Rhaphoneis";"Eutreptiella";0,326747833992822
"Rhaphoneis";"Gymnodiniales";0,280612060508709
"Rhizosolenia";"Thalassionema";0,130732209905788
"Rhizosolenia";"Trieres";0,0571110061383318
"Rhizosolenia";"Lauderia";0,18400291130436
"Rhizosolenia";"Leptocylindrus";0,180575620622618
"Rhizosolenia";"Meuniera";0,160119141144575
"Rhizosolenia";"Protoperidinium";0,305203574093352
"Rhizosolenia";"Cerataulina";0,357267287412868
"Rhizosolenia";"Dactyliosolen";0,312105961014514
"Rhizosolenia";"Gyrodinium";0,360496200526253
"Rhizosolenia";"Phaeocystis";0,342218190278852
"Rhizosolenia";"Pseudo-nitzschia";0,424954468406825
"Rhizosolenia";"Eucampia";0,092362250467575
"Rhizosolenia";"Diploneis";0,131832807618508
"Rhizosolenia";"Gymnodinium";0,1360127340853
"Rhizosolenia";"Diplopsalis";0,130502055378569
"Rhizosolenia";"Scrippsiella";0,0629926333377316
"Rhizosolenia";"Katodinium";0,234806239545502
"Rhizosolenia";"Torodinium";0,12255428363201
"Rhizosolenia";"Ciliophora.x";0,28627912241046
"Rhizosolenia";"Heterocapsa";0,103459122169761
"Rhizosolenia";"Amphidinium";0,122729935014211
